Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	* Laz / Notes	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	divide	multiply	add
NoDesc	1		1	16	45	13				78	120	pr63		41	55											bwht	amul	belt	pelt	abow	aspe	ajav									
NoDesc	1		1	23	57	19				96	120	pr63		56	70											bwht	amul	belt	pelt	abow	aspe	ajav									
NoDesc	1		1	30	69	25				114	120	pr63		71	85											bwht	amul	belt	pelt	abow	aspe	ajav									
NoDesc	1		1	37	81	31				132	120	pr63		86	100											bwht	amul	belt	pelt	abow	aspe	ajav									
NoDesc	1		1	44	90	37				150	120	pr63		101	115											bwht	amul	belt	pelt	abow	aspe	ajav									
NoDesc	1		1	52		43				168	120	pr63		116	130											bwht	amul	belt	pelt	abow	aspe	ajav									
NoDesc	1		1	59		49				186	120	pr63		131	145											bwht	amul	belt	pelt	abow	aspe	ajav									
NoDesc	1		1	80		66				238	120	pr63		146	200											bwht	amul	belt	pelt	abow	aspe	ajav									
NoDesc	1		1	1	21					42	120	pr63		6	10											bwht	ring														
NoDesc	1		1	12	39	10				70	120	pr63		11	15											bwht	ring														
NoDesc	1		1	24	58	20				98	120	pr63		16	20											bwht	ring														
NoDesc	1		1	35	77	29				126	120	pr63		21	25											bwht	ring														
NoDesc	1		1	46	90	38				154	120	pr63		26	30											bwht	ring														
NoDesc	1		1	57		48				182	120	pr63		31	35											bwht	ring														
NoDesc	1		1	68		57				210	120	pr63		36	40											bwht	ring														
NoDesc	1		1	80		66				238	120	pr63		41	50											bwht	ring														
NoDesc	1	1	1	7	30	6				168	121	pr57		5	5												weap	ashd	basd	ishd	azhm			staf	orb	wand					
NoDesc	1	1	1	17	47	14				246	121	pr57		10	10												weap	ashd	basd	ishd	azhm			staf	orb	wand					
NoDesc	1	1	1	28	65	23				68	121	pr57		15	15												weap	ashd	basd	ishd	azhm			staf	orb	wand					
NoDesc	1	1	1	38	82	32				146	121	pr57		20	20												weap	ashd	basd	ishd	azhm			staf	orb	wand					
NoDesc	1	1	1	48	90	40				224	121	pr57		25	25												weap	ashd	basd	ishd	azhm			staf	orb	wand					
NoDesc	1	1	1	59	90	49				46	121	pr57		30	30												weap	ashd	basd	ishd	azhm			staf	orb	wand					
NoDesc	1	1	1	69		58				124	121	pr57		35	35												weap	ashd	basd	ishd	azhm			staf	orb	wand					
NoDesc	1	1	1	80		66				101	121	pr57		50	50												nagi														
NoDesc	1	1	1	12	38	10				68	121	pr57		5	5												glov	amul	misl	azsd											
NoDesc	1	1	1	25	61	21				102	121	pr57		10	10												glov	amul	misl	azsd											
NoDesc	1	1	1	39	83	32				136	121	pr57		15	15												glov	amul	misl	azsd											
NoDesc	1	1	1	52		44				170	121	pr57		20	20												glov	amul	misl	azsd											
NoDesc	1	1	1	20	51	16				88	121	pr57		5	5												ring														
NoDesc	1	1	1	37	81	31				132	121	pr57		10	10												ring														
NoDesc	1		1	1	21					63	122	pr212		21	40											lgry	tors	shld	circ												
NoDesc	1		1	10	35	8				96	122	pr212		41	60											lgry	tors	shld	circ												
NoDesc	1		1	19	50	16				129	122	pr212		61	80											lgry	tors	shld	circ												
NoDesc	1		1	28	65	23				162	122	pr212		81	100											lgry	tors	shld	circ												
NoDesc	1		1	36	79	30				195	122	pr212		101	120											lgry	tors	shld	circ												
NoDesc	1		1	45	90	38				228	122	pr212		121	140											lgry	tors	shld	circ												
NoDesc	1		1	54		45				5	122	pr212		141	160											lgry	tors	shld	circ												
NoDesc	1		1	63		52				38	122	pr212		161	180											lgry	tors	shld	circ												
NoDesc	1		1	72		60				71	122	pr212		181	200											lgry	tors	shld	circ												
NoDesc	1		1	80		66				101	122	pr212		201	400											lgry	tors	shld	circ												
NoDesc	1		1	1	21					63	122	pr212		11	20											lgry	amul	belt	boot	glov	helm			circ							
NoDesc	1		1	12	39	10				105	122	pr212		21	30											lgry	amul	belt	boot	glov	helm			circ							
NoDesc	1		1	24	58	20				147	122	pr212		31	40											lgry	amul	belt	boot	glov	helm			circ							
NoDesc	1		1	35	77	29				189	122	pr212		41	50											lgry	amul	belt	boot	glov	helm			circ							
NoDesc	1		1	46	90	38				231	122	pr212		51	60											lgry	amul	belt	boot	glov	helm			circ							
NoDesc	1		1	57		48				17	122	pr212		61	70											lgry	amul	belt	boot	glov	helm			circ							
NoDesc	1		1	68		57				59	122	pr212		71	85											lgry	amul	belt	boot	glov	helm			circ							
NoDesc	1		1	79		66				98	122	pr212		86	100											lgry	amul	belt	boot	glov	helm			circ							
NoDesc	1		1	5	27	4				78	122	pr212		11	15											lgry	ring														
NoDesc	1		1	20	53	17				135	122	pr212		16	20											lgry	ring														
NoDesc	1		1	36	78	30				192	122	pr212		21	25											lgry	ring														
NoDesc	1	1	1	1	21					126	123	pr239		11	20											oran	tors	amul													
NoDesc	1	1	1	5	27	4				156	123	pr239		21	30											oran	tors	amul													
NoDesc	1	1	1	16	46	14				240	123	pr239		31	40											oran	tors	amul													
NoDesc	1	1	1	28	65	23				68	123	pr239		41	50											oran	tors	amul													
NoDesc	1	1	1	39	83	32				152	123	pr239		51	60											oran	tors	amul													
NoDesc	1	1	1	50	90	42				236	123	pr239		61	70											oran	tors	amul													
NoDesc	1	1	1	61	90	51				64	123	pr239		71	80											oran	tors	amul													
NoDesc	1	1	1	75	90	62				166	123	pr239		81	90											oran	tors	amul													
NoDesc	1	1	1	80		66				202	123	pr239		91	100											oran	tors	amul													
NoDesc	1	1	1	9	34	8				124	123	pr239		6	10											oran	helm	belt	boot	glov											
NoDesc	1	1	1	22	55	18				188	123	pr239		11	15											oran	helm	belt	boot	glov											
NoDesc	1	1	1	35	77	29				252	123	pr239		16	20											oran	helm	belt	boot	glov											
NoDesc	1	1	1	48	90	40				60	123	pr239		21	25											oran	helm	belt	boot	glov											
NoDesc	1	1	1	60	90	50				124	123	pr239		26	30											oran	helm	belt	boot	glov											
NoDesc	1	1	1	69	90	58				168	123	pr239		31	35											oran	helm	belt	boot	glov											
NoDesc	1	1	1	73	90	61				188	123	pr239		36	40											oran	helm	belt	boot	glov											
NoDesc	1	1	1	80		66				220	123	pr239		41	50											oran	helm	belt	boot	glov											
NoDesc	1	1	1	25	61	21				102	123	pr239		3	5											oran	ring														
NoDesc	1	1	1	34	75	28				124	123	pr239		6	8											oran	ring														
NoDesc	1	1	1	43	90	36				146	123	pr239		9	11											oran	ring														
NoDesc	1	1	1	52	90	43				168	123	pr239		12	14											oran	ring														
NoDesc	1	1	1	60	90	50				190	123	pr239		15	17											oran	ring														
NoDesc	1	1	1	69		58				212	123	pr239		18	20											oran	ring														
NoDesc	1	1	1	4	32	4				75	151	pr81		5	5	Jewel only											jewl														
NoDesc	1	1	1	23	77	19				96	151	pr81		10	10	Jewel only											jewl														
NoDesc	1	1	1	46		38				77	151	pr81		15	15	Jewel only											jewl														
NoDesc	1	1	1	4	32	4				75	152	pr84		5	5	Jewel only											jewl														
NoDesc	1	1	1	23	77	19				96	152	pr84		10	10	Jewel only											jewl														
NoDesc	1	1	1	46		38				77	152	pr84		15	15	Jewel only											jewl														
NoDesc	1	1	1	4	32	4				75	153	pr87		5	5	Jewel only											jewl														
NoDesc	1	1	1	23	77	19				96	153	pr87		10	10	Jewel only											jewl														
NoDesc	1	1	1	46		38				77	153	pr87		10	10	Jewel only											jewl														
NoDesc	1	1	1	4	32	4				200	154	pr27		1	3	Jewel only											jewl														
NoDesc	1	1	1	18	65	15				168	154	pr27		4	6	Jewel only											jewl														
NoDesc	1	1	1	51		42				166	154	pr27		7	10	Jewel only											jewl														
NoDesc	1	1	1	10	44	8				160	155	pr291		1	5	Jewel only											jewl														
NoDesc	1	1	1	28	90	24				220	155	pr291		6	10	Jewel only											jewl														
NoDesc	1	1	1	49		41				243	155	pr291		11	15	Jewel only											jewl														
NoDesc	1	1	1	10	44	8				160	156	pr185		1	2	Jewel only											jewl														
NoDesc	1	1	1	36		30				195	156	pr185		2	3	Jewel only											jewl														
NoDesc	1	1	1	10	44	8				160	156	pr183		1	2	Jewel only											jewl														
NoDesc	1	1	1	36		30				195	156	pr183		2	3	Jewel only											jewl														
NoDesc	1	1	1	10	44	8				160	156	pr184		1	2	Jewel only											jewl														
NoDesc	1	1	1	36		30				195	156	pr184		2	3	Jewel only											jewl														
NoDesc	1	1	1	10	44	8				160	156	pr206		1	2	Jewel only											jewl														
NoDesc	1	1	1	38		32				201	156	pr206		2	3	Jewel only											jewl														
NoDesc	1	1	1	10	44	8				160	156	pr186		1	2	Jewel only											jewl														
NoDesc	1	1	1	36		30				195	156	pr186		2	3	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	157	pr13		11	20	Jewel only											jewl														
NoDesc	1	1	1	16	59	13				234	157	pr13		21	30	Jewel only											jewl														
NoDesc	1	1	1	28		24				220	157	pr13		31	50	Jewel only											jewl														
NoDesc	1	1	1	16		14				24	158	pr181		1	1	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	159	pr73		1	1	Jewel only											jewl														
NoDesc	1	1	1	14	56	12				148	160	pr59		6	20	Jewel only											jewl														
NoDesc	1	1	1	41		34				28	160	pr59		6	20	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	161	pr11		11	20	Jewel only											jewl														
NoDesc	1	1	1	16	59	13				234	161	pr11		21	30	Jewel only											jewl														
NoDesc	1	1	1	28		24				220	161	pr11		31	50	Jewel only											jewl														
NoDesc	1	1	1	4	32	4				75	162	pr78		5	5	Jewel only											jewl														
NoDesc	1	1	1	23	77	19				96	162	pr78		10	10	Jewel only											jewl														
NoDesc	1	1	1	46		38				77	162	pr78		15	15	Jewel only											jewl														
NoDesc	1	1	1	8	41	7				180	163	pr53		11	15	Jewel only											jewl														
NoDesc	1	1	1	32		27				44	163	pr53		16	30	Jewel only											jewl														
NoDesc	1		1	1	23					210	164	pr63		11	75	Jewel only											jewl														
NoDesc	1		1	20	68	16				52	164	pr63		76	150	Jewel only											jewl														
NoDesc	1		1	28	90	24				74	164	pr63		76	200	Jewel only											jewl														
NoDesc	1		1	46		38				231	164	pr63		151	300	Jewel only											jewl														
NoDesc	1	1	1	4	32	4				75	165	pr57		5	5	Jewel only											jewl														
NoDesc	1	1	1	28	90	24				110	165	pr57		10	10	Jewel only											jewl														
NoDesc	1	1	1	46		38				77	165	pr57		15	15	Jewel only											jewl														
NoDesc	1		1	12	50	10				210	166	pr212		11	40	Jewel only											jewl														
NoDesc	1		1	39		32				136	166	pr212		41	100	Jewel only											jewl														
NoDesc	1	1	1	14	56	12				148	167	pr239		6	10	Jewel only											jewl														
NoDesc	1	1	1	41		34				28	167	pr239		11	20	Jewel only											jewl														
NoDesc	1	1	1	8	33	7				150	124	pr296		1	10												mele							wand	orb						
NoDesc	1	1	1	16	45	13				195	124	pr296		11	20												mele							wand	orb						
NoDesc	1	1	1	23	57	19				192	124	pr296		21	30												mele							wand	orb						
NoDesc	1	1	1	30	69	25				228	124	pr296		31	40												mele							wand	orb						
NoDesc	1	1	1	37	81	31				198	124	pr296		41	50												mele							wand	orb						
NoDesc	1	1	1	44	90	37				225	124	pr296		51	60												mele							wand	orb						
NoDesc	1	1	1	52	90	43				168	124	pr296		61	70												mele							wand	orb						
NoDesc	1	1	1	59	90	49				186	124	pr296		71	80												mele							wand	orb						
NoDesc	1	1	1	66	90	55				102	124	pr296		81	90												mele							wand	orb						
NoDesc	1	1	1	73		61				111	124	pr296		91	100												mele							wand	orb						
NoDesc	1	1	1	80		66				119	124	pr296		101	120												mele							wand	orb						
NoDesc	1	1	1	80		66				119	124	pr296		121	150												mele							wand	orb						
NoDesc	1	1	1	16	45	13				156	124	pr296		1	10												glov	amul	ishd	azhm	azsd	phlm									
NoDesc	1	1	1	28	65	23				216	124	pr296		11	20												glov	amul	ishd	azhm	azsd	phlm									
NoDesc	1	1	1	40	85	33				207	124	pr296		21	30												glov	amul	ishd	azhm	azsd	phlm									
NoDesc	1	1	1	52		43				252	124	pr296		31	40												glov	amul	ishd	azhm	azsd	phlm									
NoDesc	1	1	1	64		53				198	124	pr296		41	50												glov	amul	ishd	azhm	azsd	phlm									
NoDesc	1	1	1	1	21					63	125	pr301		1	5											cred	tors	shld	circ	scep											
NoDesc	1	1	1	10	35	8				96	125	pr301		6	10											cred	tors	shld	circ	scep											
NoDesc	1	1	1	19	50	16				129	125	pr301		11	15											cred	tors	shld	circ	scep											
NoDesc	1	1	1	28	65	23				162	125	pr301		16	20											cred	tors	shld	circ	scep											
NoDesc	1	1	1	36	79	30				195	125	pr301		21	25											cred	tors	shld	circ	scep											
NoDesc	1	1	1	45	90	38				228	125	pr301		26	30											cred	tors	shld	circ	scep											
NoDesc	1	1	1	54	90	45				5	125	pr301		31	35											cred	tors	shld	circ	scep											
NoDesc	1	1	1	63	90	52				38	125	pr301		36	40											cred	tors	shld	circ	scep											
NoDesc	1	1	1	72		60				71	125	pr301		41	45											cred	tors	shld	circ	scep											
NoDesc	1	1	1	80		66				101	125	pr301		46	50											cred	tors	shld	circ	scep											
NoDesc	1	1	1	1	23					210	168	pr96		1	15	Jewel only											jewl														
NoDesc	1	1	1	16	59	13				234	168	pr96		16	30	Jewel only											jewl														
NoDesc	1	1	1	28	90	24				220	168	pr96		31	50	Jewel only											jewl														
NoDesc	1	1	1	5	27	4				56	110	pr185		11	20											cblu	staf														
NoDesc	1	1	1	16	46	14				224	110	pr185		21	30											cblu	staf														
NoDesc	1	1	1	28	65	23				136	110	pr185		31	40											cblu	staf														
NoDesc	1	1	1	39	83	32				48	110	pr185		41	50											cblu	staf														
NoDesc	1	1	1	50	90	42				216	110	pr185		51	60											cblu	staf														
NoDesc	1	1	1	61		51				128	110	pr185		61	70											cblu	staf														
NoDesc	1	1	1	75		62				76	110	pr185		71	100											cblu	staf														
NoDesc	1	1	1	80		66				148	110	pr185		101	125											cblu	staf														
NoDesc	1	1	1	5	27	4				56	110	pr183		11	20											cred	staf														
NoDesc	1	1	1	16	46	14				224	110	pr183		21	30											cred	staf														
NoDesc	1	1	1	28	65	23				136	110	pr183		31	40											cred	staf														
NoDesc	1	1	1	39	83	32				48	110	pr183		41	50											cred	staf														
NoDesc	1	1	1	50	90	42				216	110	pr183		51	60											cred	staf														
NoDesc	1	1	1	61		51				128	110	pr183		61	70											cred	staf														
NoDesc	1	1	1	75		62				76	110	pr183		71	100											cred	staf														
NoDesc	1	1	1	80		66				148	110	pr183		101	125											cred	staf														
NoDesc	1	1	1	5	27	4				56	110	pr184		11	20											lyel	staf							dstf							
NoDesc	1	1	1	16	46	14				224	110	pr184		21	30											lyel	staf							dstf							
NoDesc	1	1	1	28	65	23				136	110	pr184		31	40											lyel	staf							dstf							
NoDesc	1	1	1	39	83	32				48	110	pr184		41	50											lyel	staf							dstf							
NoDesc	1	1	1	50	90	42				216	110	pr184		51	60											lyel	staf							dstf							
NoDesc	1	1	1	61		51				128	110	pr184		61	70											lyel	staf							dstf							
NoDesc	1	1	1	75		62				76	110	pr184		71	100											lyel	staf							dstf							
NoDesc	1	1	1	80		66				148	110	pr184		101	125											lyel	staf							dstf							
NoDesc	1	1	1	5	27	4				56	110	pr186		11	20											cgrn	staf														
NoDesc	1	1	1	16	46	14				224	110	pr186		21	30											cgrn	staf														
NoDesc	1	1	1	28	65	23				136	110	pr186		31	40											cgrn	staf														
NoDesc	1	1	1	39	83	32				48	110	pr186		41	50											cgrn	staf														
NoDesc	1	1	1	50	90	42				216	110	pr186		51	60											cgrn	staf														
NoDesc	1	1	1	61		51				128	110	pr186		61	70											cgrn	staf														
NoDesc	1	1	1	75		62				76	110	pr186		71	100											cgrn	staf														
NoDesc	1	1	1	80		66				148	110	pr186		101	125											cgrn	staf														
NoDesc	1	1	1	8	33	7				118	102	pr121		1	1												mace	staf						pmac	nstf	dstf					
NoDesc	1	1	1	24	58	20				5	102	pr121		2	2												mace	staf						pmac	nstf	dstf					
NoDesc	1	1	1	39		32				148	102	pr121		3	3												mace	staf						pmac	nstf	dstf					
NoDesc	1	1	1	54		45				35	102	pr121		4	4												mace	staf						pmac	nstf	dstf					
